Coin name,Date,Open,High,Low,Close,Volume,Currency
Algorand,21/06/2019,3.278667927,3.280179024,2.391997099,3.201411963,133488812,USD
Algorand,22/06/2019,3.153618097,3.155807018,1.876099944,2.158967018,223603358,USD
Algorand,23/06/2019,2.160109997,2.201108932,1.776865005,1.890702009,177290665,USD
Algorand,24/06/2019,1.890702009,1.984107971,1.30232203,1.383728027,184117575,USD
Algorand,25/06/2019,1.374856949,1.825113058,1.314638019,1.537289977,277665414,USD
Algorand,26/06/2019,1.537289977,1.841768026,1.493111968,1.583981991,169915841,USD
Algorand,27/06/2019,1.583981991,1.585713983,1.336107016,1.390326977,117242289,USD
Algorand,28/06/2019,1.393821955,1.556159019,1.358332038,1.448760033,121576369,USD
Algorand,29/06/2019,1.450981975,1.513249993,1.401983976,1.49969399,109982117,USD
Algorand,30/06/2019,1.497390032,1.575768948,1.384706974,1.434782028,119391276,USD
Algorand,01/07/2019,1.434782028,1.457872033,1.248067975,1.347234964,114335020,USD
Algorand,02/07/2019,1.340783,1.352820039,1.036656022,1.136487961,128459505,USD
Algorand,03/07/2019,1.135902047,1.187448978,1.078673959,1.115417957,112712391,USD
Algorand,04/07/2019,1.112089992,1.143769979,0.988404989,1.009955049,96454283,USD
Algorand,05/07/2019,1.009680986,1.174003005,0.986284971,1.126152992,103703180,USD
Algorand,06/07/2019,1.127560973,1.129595041,1.024808049,1.027147055,64939220,USD
Algorand,07/07/2019,1.028596997,1.103603005,1.026535988,1.067867041,51623447,USD
Algorand,08/07/2019,1.066774964,1.067880988,1.033743978,1.052775025,43616506,USD
Algorand,09/07/2019,1.053356051,1.082864046,1.024126053,1.045145035,94263135,USD
Algorand,10/07/2019,1.042788029,1.080865026,0.951053023,1.029993057,146338478,USD
Algorand,11/07/2019,1.030176997,1.036362052,0.841158986,0.86183399,153148499,USD
Algorand,12/07/2019,0.855557978,0.940587997,0.803384006,0.890457988,140797532,USD
Algorand,13/07/2019,0.891660988,1.022727013,0.875539005,0.93620199,132744655,USD
Algorand,14/07/2019,0.934619009,1.019178033,0.823949993,0.823949993,119707605,USD
Algorand,15/07/2019,0.823800981,0.841695011,0.745223999,0.808504999,117943656,USD
Algorand,16/07/2019,0.808025002,0.816774011,0.63202101,0.644632995,90581456,USD
Algorand,17/07/2019,0.642938018,0.735382974,0.612628996,0.673160017,109865275,USD
Algorand,18/07/2019,0.674591005,0.70263499,0.647315979,0.695855021,99086040,USD
Algorand,19/07/2019,0.695855021,0.695855021,0.652915001,0.672025979,91624752,USD
Algorand,20/07/2019,0.67246002,0.74921,0.664749026,0.710694015,112340171,USD
Algorand,21/07/2019,0.710694015,0.713256001,0.661993027,0.695447028,104231794,USD
Algorand,22/07/2019,0.695558012,0.701007009,0.635236025,0.641348004,77239612,USD
Algorand,23/07/2019,0.641137004,0.642976999,0.572216988,0.581043005,78080034,USD
Algorand,24/07/2019,0.581043005,0.61077702,0.557196021,0.604915023,77190533,USD
Algorand,25/07/2019,0.604849994,0.611931026,0.587000012,0.609736979,55944618,USD
Algorand,26/07/2019,0.60995698,0.708414972,0.595687985,0.656126022,89508445,USD
Algorand,27/07/2019,0.655416012,0.666553974,0.578963995,0.580434978,64830897,USD
Algorand,28/07/2019,0.580434978,0.595830977,0.560176015,0.574872017,54003797,USD
Algorand,29/07/2019,0.575519979,0.589788973,0.559472978,0.572797,61012725,USD
Algorand,30/07/2019,0.572960973,0.586239994,0.560770988,0.568552017,62095437,USD
Algorand,31/07/2019,0.569139004,0.57713598,0.563499987,0.567098022,60419029,USD
Algorand,01/08/2019,0.568059981,0.568943024,0.514144003,0.557738006,50093763,USD
Algorand,02/08/2019,0.558125019,0.882909,0.557929993,0.801607013,284046277,USD
Algorand,03/08/2019,0.80251199,0.857626021,0.744121015,0.745467007,107927951,USD
Algorand,04/08/2019,0.74575299,0.763879001,0.69729197,0.706384003,73139185,USD
Algorand,05/08/2019,0.707270026,0.803463995,0.680481017,0.794086993,100663102,USD
Algorand,06/08/2019,0.793169022,0.80102998,0.693062007,0.703361988,83242834,USD
Algorand,07/08/2019,0.700724006,0.722133994,0.684476972,0.69233799,69558222,USD
Algorand,08/08/2019,0.69233799,0.771192014,0.660569012,0.726801991,87885109,USD
Algorand,09/08/2019,0.72736901,0.813974023,0.700487971,0.80428201,109884210,USD
Algorand,10/08/2019,0.80428201,0.858527005,0.764563024,0.816905022,98322273,USD
Algorand,11/08/2019,0.816275001,0.877914011,0.815612018,0.822987974,84979681,USD
Algorand,12/08/2019,0.822097003,0.822713017,0.773858011,0.802670002,68002927,USD
Algorand,13/08/2019,0.802457988,0.83623898,0.784094989,0.802806973,66235494,USD
Algorand,14/08/2019,0.802636981,0.847316027,0.715040982,0.715040982,74788787,USD
Algorand,15/08/2019,0.715040982,0.773725986,0.663838983,0.709333003,75226005,USD
Algorand,16/08/2019,0.70785898,0.732154012,0.679867983,0.682015002,62691881,USD
Algorand,17/08/2019,0.682878017,0.712378979,0.674979985,0.684243977,57380881,USD
Algorand,18/08/2019,0.683677018,0.697735012,0.666764021,0.677905023,55153057,USD
Algorand,19/08/2019,0.676068008,0.682403028,0.655589998,0.660957992,61643720,USD
Algorand,20/08/2019,0.660283029,0.660283029,0.607994974,0.62558198,64980440,USD
Algorand,21/08/2019,0.627731979,0.630396008,0.558898985,0.567143977,65334103,USD
Algorand,22/08/2019,0.567649007,0.587441981,0.530718029,0.57307601,57806938,USD
Algorand,23/08/2019,0.57307601,0.581882,0.551331997,0.561043024,52556814,USD
Algorand,24/08/2019,0.560401022,0.577297986,0.549151003,0.577247977,59964968,USD
Algorand,25/08/2019,0.577247977,0.587671995,0.534690022,0.544182003,42184816,USD
Algorand,26/08/2019,0.544866025,0.558404028,0.520748019,0.521188974,47745079,USD
Algorand,27/08/2019,0.520856023,0.549076021,0.510801017,0.520805001,47432939,USD
Algorand,28/08/2019,0.521103978,0.537598014,0.432669997,0.43276599,58911636,USD
Algorand,29/08/2019,0.438735992,0.444655001,0.394793987,0.401464999,39371673,USD
Algorand,30/08/2019,0.401464999,0.430790991,0.399150997,0.423519999,60601525,USD
Algorand,31/08/2019,0.419402987,0.433302999,0.399742007,0.412378013,32449740,USD
Algorand,01/09/2019,0.414155006,0.420697004,0.381678998,0.392044008,52338685,USD
Algorand,02/09/2019,0.393292993,0.39390099,0.374181002,0.392022997,56533885,USD
Algorand,03/09/2019,0.393391013,0.404677987,0.36688,0.370481014,57922334,USD
Algorand,04/09/2019,0.369439989,0.371378988,0.345892996,0.349776,45132597,USD
Algorand,05/09/2019,0.350304008,0.395384997,0.339244992,0.389643997,60530608,USD
Algorand,06/09/2019,0.389643997,0.420183986,0.343506992,0.347292006,67226621,USD
Algorand,07/09/2019,0.346940011,0.388888001,0.341268003,0.371275008,60388970,USD
Algorand,08/09/2019,0.371275008,0.385740995,0.356761009,0.385055989,51110858,USD
Algorand,09/09/2019,0.385055989,0.392008007,0.353563994,0.368633002,54595091,USD
Algorand,10/09/2019,0.368797004,0.395945996,0.362773001,0.366218001,54766675,USD
Algorand,11/09/2019,0.365525991,0.372687012,0.344621986,0.350226998,50886261,USD
Algorand,12/09/2019,0.348973006,0.351577997,0.308470994,0.31961599,51789980,USD
Algorand,13/09/2019,0.318910986,0.345277995,0.312647015,0.318428993,48225662,USD
Algorand,14/09/2019,0.319171011,0.326386005,0.311087996,0.321826011,45639521,USD
Algorand,15/09/2019,0.322153986,0.341432005,0.319056988,0.330101997,52252159,USD
Algorand,16/09/2019,0.330146998,0.339403987,0.315485001,0.321943015,45960043,USD
Algorand,17/09/2019,0.321292996,0.333451003,0.311821014,0.322028995,51995583,USD
Algorand,18/09/2019,0.321341991,0.354454011,0.316738009,0.339055002,63274107,USD
Algorand,19/09/2019,0.336616993,0.339221001,0.312963992,0.322373003,43456013,USD
Algorand,20/09/2019,0.323074996,0.330448002,0.315432012,0.321350008,40369809,USD
Algorand,21/09/2019,0.321045995,0.327033013,0.31416899,0.317157,48926758,USD
Algorand,22/09/2019,0.317717999,0.323291987,0.297161013,0.301099986,49507356,USD
Algorand,23/09/2019,0.30181399,0.301948994,0.267562985,0.267562985,45784300,USD
Algorand,24/09/2019,0.269535005,0.283311993,0.188956007,0.193541005,50165388,USD
Algorand,25/09/2019,0.194536999,0.215380996,0.193775997,0.204924002,38941160,USD
Algorand,26/09/2019,0.203900993,0.205002993,0.171572,0.190369993,49563434,USD
Algorand,27/09/2019,0.190503001,0.198134005,0.178848997,0.191485003,41059414,USD
Algorand,28/09/2019,0.191140994,0.208818004,0.188969001,0.204117998,35505764,USD
Algorand,29/09/2019,0.204367995,0.242680997,0.198581994,0.226822004,63293757,USD
Algorand,30/09/2019,0.226822004,0.25770399,0.215853006,0.249652997,57957634,USD
Algorand,01/10/2019,0.251064986,0.266497999,0.229572996,0.234435007,54047913,USD
Algorand,02/10/2019,0.234435007,0.242425993,0.222295001,0.233527005,46753237,USD
Algorand,03/10/2019,0.232616007,0.240979001,0.223617002,0.230502993,39746753,USD
Algorand,04/10/2019,0.230691001,0.236479998,0.224926993,0.230509996,39072129,USD
Algorand,05/10/2019,0.230509996,0.234840006,0.220335007,0.224539995,36662393,USD
Algorand,06/10/2019,0.223566994,0.226965994,0.213161007,0.215211004,41375227,USD
Algorand,07/10/2019,0.214800999,0.225181997,0.208761007,0.219839007,49251945,USD
Algorand,08/10/2019,0.219657004,0.233692005,0.216036007,0.233692005,52663244,USD
Algorand,09/10/2019,0.233563006,0.243646994,0.228435993,0.240245,59881851,USD
Algorand,10/10/2019,0.240355998,0.267663002,0.232544005,0.255470991,71847676,USD
Algorand,11/10/2019,0.254222989,0.276968002,0.253901005,0.255221009,72716614,USD
Algorand,12/10/2019,0.255221009,0.262062013,0.246353999,0.258006006,63681446,USD
Algorand,13/10/2019,0.258415997,0.268963993,0.247692004,0.251536012,63666806,USD
Algorand,14/10/2019,0.251536012,0.268626988,0.247797996,0.267856002,58972242,USD
Algorand,15/10/2019,0.267581999,0.273766994,0.246956006,0.248558,93405592,USD
Algorand,16/10/2019,0.248558,0.249377996,0.226677999,0.228661999,101398604,USD
Algorand,17/10/2019,0.230632007,0.240424007,0.228690997,0.239405006,102887739,USD
Algorand,18/10/2019,0.239405006,0.240976006,0.220254004,0.227178007,103673526,USD
Algorand,19/10/2019,0.226148993,0.230036005,0.223667994,0.224819005,101559487,USD
Algorand,20/10/2019,0.224823996,0.226953998,0.213955998,0.223964006,103428939,USD
Algorand,21/10/2019,0.225330994,0.231187001,0.223618999,0.229571998,101976201,USD
Algorand,22/10/2019,0.228135005,0.230201006,0.221223995,0.224372998,100693564,USD
Algorand,23/10/2019,0.223380998,0.226647004,0.200084001,0.202086002,42468690,USD
Algorand,24/10/2019,0.203483,0.209217995,0.201286003,0.203907996,79044876,USD
Algorand,25/10/2019,0.203907996,0.217965007,0.201326996,0.213100001,94789175,USD
Algorand,26/10/2019,0.213626996,0.236137003,0.211159006,0.216061994,106291033,USD
Algorand,27/10/2019,0.216061994,0.232347995,0.208902001,0.218713999,108681817,USD
Algorand,28/10/2019,0.218626007,0.239487007,0.217400998,0.232732996,111314851,USD
Algorand,29/10/2019,0.232732996,0.236434996,0.224733993,0.231964007,110758098,USD
Algorand,30/10/2019,0.232446,0.233021006,0.207545996,0.215561002,48416058,USD
Algorand,31/10/2019,0.216154993,0.222995996,0.209959999,0.222128004,103217930,USD
Algorand,01/11/2019,0.222510993,0.265565008,0.218393996,0.262008011,129875635,USD
Algorand,02/11/2019,0.259822011,0.279428989,0.255277008,0.260560006,139835316,USD
Algorand,03/11/2019,0.261056989,0.269612998,0.245704994,0.266930997,123088158,USD
Algorand,04/11/2019,0.266602993,0.270258993,0.256116003,0.258805007,122831728,USD
Algorand,05/11/2019,0.258805007,0.294418991,0.248321995,0.288673013,135073487,USD
Algorand,06/11/2019,0.288417995,0.30309999,0.282979995,0.287842005,135433269,USD
Algorand,07/11/2019,0.287732989,0.288311005,0.267046005,0.272504002,122412579,USD
Algorand,08/11/2019,0.272632986,0.27798301,0.248796001,0.256503999,119448562,USD
Algorand,09/11/2019,0.256503999,0.262134999,0.252694994,0.259088993,109359112,USD
Algorand,10/11/2019,0.259532005,0.272733986,0.257369012,0.269813001,114838063,USD
Algorand,11/11/2019,0.269813001,0.286193997,0.258892,0.279879987,125805632,USD
Algorand,12/11/2019,0.280696988,0.284633994,0.263550013,0.273553997,118822818,USD
Algorand,13/11/2019,0.272670001,0.297325999,0.271266997,0.286881,110070634,USD
Algorand,14/11/2019,0.290351003,0.293388993,0.279751003,0.281491011,119857507,USD
Algorand,15/11/2019,0.281491011,0.285721004,0.265558988,0.270873994,117140025,USD
Algorand,16/11/2019,0.271411002,0.277556986,0.265762001,0.270112991,110695338,USD
Algorand,17/11/2019,0.270112991,0.279112011,0.268739998,0.271640986,107838849,USD
Algorand,18/11/2019,0.271681011,0.27768901,0.252241999,0.255986989,109620690,USD
Algorand,19/11/2019,0.257744014,0.262107015,0.237505004,0.246841997,105684882,USD
Algorand,20/11/2019,0.246841997,0.25336501,0.239866003,0.249791995,104577457,USD
Algorand,21/11/2019,0.249791995,0.255470008,0.233402997,0.241304994,103547880,USD
Algorand,22/11/2019,0.241304994,0.249256998,0.206646994,0.220356002,108075233,USD
Algorand,23/11/2019,0.220292002,0.229108006,0.211014003,0.227138996,102274919,USD
Algorand,24/11/2019,0.226732001,0.229110003,0.207601994,0.211774006,94349402,USD
Algorand,25/11/2019,0.211774006,0.213753998,0.190732002,0.207886994,94920511,USD
Algorand,26/11/2019,0.207817003,0.222867996,0.204650998,0.221621007,97895155,USD
Algorand,27/11/2019,0.216762006,0.233925998,0.214361995,0.225622997,105633208,USD
Algorand,28/11/2019,0.225885004,0.313463986,0.221459001,0.287681013,80117874,USD
Algorand,29/11/2019,0.287223011,0.299351007,0.273095012,0.276538998,135836394,USD
Algorand,30/11/2019,0.280963987,0.288635999,0.264717013,0.268963009,124152762,USD
Algorand,01/12/2019,0.268366009,0.272195995,0.247693002,0.263036013,103782001,USD
Algorand,02/12/2019,0.266027004,0.282018006,0.260239005,0.274679005,125518892,USD
Algorand,03/12/2019,0.274679005,0.290513009,0.272574008,0.284072995,123437259,USD
Algorand,04/12/2019,0.283203989,0.29123199,0.26751399,0.271369994,123356733,USD
Algorand,05/12/2019,0.270644009,0.274067014,0.256357014,0.266315013,105942315,USD
Algorand,06/12/2019,0.267177999,0.273761988,0.258857012,0.265688002,104939728,USD
Algorand,07/12/2019,0.26790601,0.278122008,0.26275,0.274426013,110285523,USD
Algorand,08/12/2019,0.274426013,0.30279699,0.274426013,0.293998986,132699876,USD
Algorand,09/12/2019,0.293998986,0.333492994,0.292495012,0.298058987,153444332,USD
Algorand,10/12/2019,0.29717201,0.297594994,0.268344998,0.275121003,135244323,USD
Algorand,11/12/2019,0.27502501,0.293969005,0.274410993,0.284875989,95317194,USD
Algorand,12/12/2019,0.285937995,0.287862986,0.271284997,0.276600003,79427507,USD
Algorand,13/12/2019,0.277072012,0.277559996,0.270583004,0.273654997,66629627,USD
Algorand,14/12/2019,0.273057014,0.275036007,0.252826005,0.255371988,66643290,USD
Algorand,15/12/2019,0.255993992,0.267084002,0.252761006,0.266728997,62080771,USD
Algorand,16/12/2019,0.266728997,0.267951012,0.245106995,0.245328993,70448705,USD
Algorand,17/12/2019,0.245328993,0.246931002,0.21886,0.220191002,59909525,USD
Algorand,18/12/2019,0.219730005,0.246790007,0.218934,0.245778993,64867877,USD
Algorand,19/12/2019,0.246731997,0.247482002,0.228970006,0.231194004,61037260,USD
Algorand,20/12/2019,0.231194004,0.244645998,0.225215003,0.240630999,80216197,USD
Algorand,21/12/2019,0.240803003,0.241609007,0.232535005,0.240987003,64725918,USD
Algorand,22/12/2019,0.240991995,0.253724992,0.239775002,0.249273002,72054881,USD
Algorand,23/12/2019,0.249307007,0.251571,0.238783002,0.240793005,65563690,USD
Algorand,24/12/2019,0.240836993,0.241490006,0.233601004,0.234055996,49696272,USD
Algorand,25/12/2019,0.234055996,0.234366998,0.228211999,0.229873002,40346130,USD
Algorand,26/12/2019,0.229873002,0.241014004,0.229712993,0.238971993,41835472,USD
Algorand,27/12/2019,0.239022002,0.239022002,0.225250006,0.230055004,41088332,USD
Algorand,28/12/2019,0.230195001,0.237509996,0.229467005,0.233757004,35448160,USD
Algorand,29/12/2019,0.233677,0.237507001,0.232008994,0.233668,40574922,USD
Algorand,30/12/2019,0.233604997,0.235819995,0.226566002,0.226745993,39453426,USD
Algorand,31/12/2019,0.226808995,0.229010999,0.215458006,0.217529997,38809044,USD
Algorand,01/01/2020,0.217529997,0.223514006,0.216263995,0.219937995,37144510,USD
Algorand,02/01/2020,0.220415995,0.220779002,0.211894006,0.213517994,37545058,USD
Algorand,03/01/2020,0.214286998,0.230026007,0.214044005,0.228098005,44675624,USD
Algorand,04/01/2020,0.228588998,0.236381993,0.225690007,0.236381993,40304265,USD
Algorand,05/01/2020,0.235911995,0.239903003,0.230910003,0.231656998,40157155,USD
Algorand,06/01/2020,0.231255993,0.244296998,0.230826005,0.242145002,43263431,USD
Algorand,07/01/2020,0.242145002,0.243708,0.229322001,0.230930001,42565095,USD
Algorand,08/01/2020,0.230930001,0.236171007,0.226756006,0.229909003,37068981,USD
Algorand,09/01/2020,0.229824007,0.230194002,0.222617999,0.224519998,38074471,USD
Algorand,10/01/2020,0.223932996,0.229473993,0.220353007,0.226329997,37994493,USD
Algorand,11/01/2020,0.226151004,0.230363995,0.224307001,0.227080002,39678246,USD
Algorand,12/01/2020,0.226797998,0.232915998,0.225767002,0.227305993,38982886,USD
Algorand,13/01/2020,0.227119997,0.232503995,0.225434005,0.228444993,36991866,USD
Algorand,14/01/2020,0.228345007,0.236010998,0.224777997,0.230720997,39964726,USD
Algorand,15/01/2020,0.230675995,0.257137001,0.226723999,0.246617004,55493957,USD
Algorand,16/01/2020,0.246786997,0.250586003,0.232635006,0.240509003,44406329,USD
Algorand,17/01/2020,0.240623996,0.266734004,0.240161002,0.262484014,52840838,USD
Algorand,18/01/2020,0.262490988,0.266768008,0.247494996,0.26028201,51155200,USD
Algorand,19/01/2020,0.260080993,0.260228992,0.235072002,0.240021005,45351952,USD
Algorand,20/01/2020,0.240021005,0.242211998,0.233790994,0.237858996,40446803,USD
Algorand,21/01/2020,0.237717003,0.254658014,0.236773998,0.249354005,47042882,USD
Algorand,22/01/2020,0.249620005,0.249919996,0.244126007,0.246740997,43873414,USD
Algorand,23/01/2020,0.246715993,0.247167006,0.233417004,0.234688997,40494979,USD
Algorand,24/01/2020,0.234917,0.240300998,0.231119007,0.232218996,43114097,USD
Algorand,25/01/2020,0.232777998,0.237097993,0.230149999,0.234989002,38944441,USD
Algorand,26/01/2020,0.234852001,0.238252997,0.233974993,0.237780005,39915930,USD
Algorand,27/01/2020,0.237724006,0.242755994,0.237519994,0.240413994,40625478,USD
Algorand,28/01/2020,0.240563005,0.245376006,0.239482,0.244277999,44353446,USD
Algorand,29/01/2020,0.244394004,0.244802997,0.239695996,0.241399005,45625560,USD
Algorand,30/01/2020,0.241281003,0.245192006,0.238202006,0.242195994,41454623,USD
Algorand,31/01/2020,0.242285997,0.260661006,0.241350994,0.248145998,58427020,USD
Algorand,01/02/2020,0.247560993,0.251412988,0.244503006,0.249199003,48277465,USD
Algorand,02/02/2020,0.249263003,0.258776993,0.243016005,0.253410995,45355590,USD
Algorand,03/02/2020,0.253410995,0.264845014,0.249108002,0.262930989,54451797,USD
Algorand,04/02/2020,0.26284501,0.286839992,0.259705007,0.28146401,76448848,USD
Algorand,05/02/2020,0.281554997,0.282240003,0.265962988,0.275981992,65491076,USD
Algorand,06/02/2020,0.276084006,0.291189998,0.273310006,0.286727011,64810910,USD
Algorand,07/02/2020,0.287030995,0.320504993,0.281940013,0.312774986,77850662,USD
Algorand,08/02/2020,0.312963992,0.318715006,0.294869989,0.307449996,74107627,USD
Algorand,09/02/2020,0.307357013,0.347303003,0.305449009,0.341116011,98891527,USD
Algorand,10/02/2020,0.341345012,0.372061998,0.312272012,0.359854996,119696511,USD
Algorand,11/02/2020,0.359405994,0.377642006,0.344758004,0.369221985,92659982,USD
Algorand,12/02/2020,0.369475991,0.411168009,0.36541599,0.389488012,104098908,USD
Algorand,13/02/2020,0.389488012,0.403522015,0.347811013,0.347811013,99845339,USD
Algorand,14/02/2020,0.348515987,0.382084996,0.344680011,0.366847008,91550466,USD
